koma_id,img_path,kanji,page,position,koma,size_x,size_y,chara_num,whos,eyes,face_direction,place,background,serif_num_base,whos_s,serifs_base,onomatope,step,step1_inputer,step2_inputer,step3_inputer,serif_num,serifs,img_path_m,index
03-068-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-071-6.jpg,3,68,L,2,323,248,0.0,,,,,,,,,,2.0,yui,not_yet,not_yet,1.0,て読書感想文に書くなよそんなの,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-071-6.jpg,1949
03-068-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-071-7.jpg,3,68,L,3,322,249,0.0,,,,,,,,,,2.0,yui,not_yet,not_yet,1.0,うんな,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-071-7.jpg,1950
03-068-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-071-8.jpg,3,68,L,4,322,247,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"そゆの書くなよ?,おぱっ,おぱっ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-071-8.jpg,1951
03-069-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-3.jpg,3,69,R,3,326,251,2.0,"唯,ゆ,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,1.0,メロスはっ!!,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-3.jpg,1952
03-069-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-4.jpg,3,69,R,4,325,248,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"どっかた走っ,今日の部活テーマ陸上競技",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-4.jpg,1953
03-069-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-7.jpg,3,69,L,3,325,250,2.0,"縁,唯,","詳細,デフォルメ,","正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,1.0,存外きびしいね,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-7.jpg,1954
03-069-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-8.jpg,3,69,L,4,324,248,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"?かな?,ゾーン外かな?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-072-8.jpg,1955
03-070-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-1.jpg,3,70,R,1,323,249,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","背面,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"頭腕脚を除いた胴体部分がラインを越えたらゴール,手足のないマネキンのとこ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-1.jpg,1956
03-070-2,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-2.jpg,3,70,R,2,324,249,2.0,"唯,ゆ,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,手足とか取ってるから?,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-2.jpg,1957
03-070-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-3.jpg,3,70,R,3,324,250,2.0,"縁,唯,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"チェーンソー!で?,怖いよ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-3.jpg,1958
03-070-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-4.jpg,3,70,R,4,324,251,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,左向き前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"ので,ない取らないし",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-4.jpg,1959
03-070-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-5.jpg,3,70,L,1,322,247,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"クロッケーパリオリンピックで一度だけ行われた,観客が一人しかいなかったため二度目はなかった…,ケー",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-5.jpg,1960
03-070-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-6.jpg,3,70,L,2,322,248,2.0,"縁,唯,","デフォルメ,","背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"開催国のフランスがメダルし,うわ!見てところで",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-6.jpg,1961
03-070-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-7.jpg,3,70,L,3,322,249,2.0,"ゆ,唯,","詳細,","正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"みたいな?,見てない?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-7.jpg,1962
03-070-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-8.jpg,3,70,L,4,322,246,1.0,"唯,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"クロッケーのバリ,パリ!",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-073-8.jpg,1963
03-071-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-1.jpg,3,71,R,1,326,249,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"イギリスであまり世紀から興じる世紀にかけて国,なってが言ってた,アーチェリーの鍛錬に支障が出に",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-1.jpg,1964
03-071-2,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-2.jpg,3,71,R,2,326,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"国民総兵力ってこと?,かも強そう",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-2.jpg,1965
03-071-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-3.jpg,3,71,R,3,326,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"おとなりのおじいちゃんとかも弓兵?,そうかぁ…",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-3.jpg,1966
03-071-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-4.jpg,3,71,R,4,326,249,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,右向き前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"まさかあの…ゆみ平さんがね,ゼロ!",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-4.jpg,1967
03-071-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-5.jpg,3,71,L,1,324,250,2.0,"ゆ,唯,","詳細,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"か,なみへいさんみたいにすな",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-5.jpg,1968
03-071-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-6.jpg,3,71,L,2,324,250,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,","背面,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"どうした?,?まとめか?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-6.jpg,1969
03-071-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-7.jpg,3,71,L,3,322,250,2.0,"縁,ゆ,","デフォルメ,詳細,","左向き前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"あそういえば陸上だった,ああ,どっか行っね",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-7.jpg,1970
03-071-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-8.jpg,3,71,L,4,337,258,1.0,"唯,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,そうか!,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-074-8.jpg,1971
03-072-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-1.jpg,3,72,R,1,325,249,2.0,"縁,唯,","デフォルメ,デフォルメ,","左向き前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"お,いらっしゃい",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-1.jpg,1972
03-072-2,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-2.jpg,3,72,R,2,324,249,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"なかった,だトルソーぶつからなかった,トルソー?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-2.jpg,1973
03-072-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-3.jpg,3,72,R,3,324,249,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,陸上走どかいた,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-3.jpg,1974
03-072-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-4.jpg,3,72,R,4,324,247,3.0,"縁,ゆ,唯,","デフォルメ,","背面,正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,ダメか?,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-4.jpg,1975
03-072-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-5.jpg,3,72,L,1,323,248,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"だめか,か,と",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-5.jpg,1976
03-072-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-6.jpg,3,72,L,2,322,249,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"だりとかは?,跳んだりとかは",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-6.jpg,1977
03-072-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-7.jpg,3,72,L,3,322,250,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"足て,い1た1,え",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-7.jpg,1978
03-072-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-8.jpg,3,72,L,4,322,248,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"痛くない!,いたくしないで,か初めて",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-075-8.jpg,1979
03-073-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-1.jpg,3,73,R,1,326,249,3.0,"ゆ,唯,縁,","デフォルメ,","背面,正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-1.jpg,1980
03-073-2,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-2.jpg,3,73,R,2,326,250,3.0,"ゆ,唯,縁,","デフォルメ,","背面,正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-2.jpg,1981
03-073-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-3.jpg,3,73,R,3,326,250,3.0,"ゆ,唯,縁,","デフォルメ,","背面,正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"あれ?ひじの皮ってこんなだっけ…,うん前だったんか知ら",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-3.jpg,1982
03-073-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-4.jpg,3,73,R,4,326,248,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"わかんない覚えてないけど違った気がする,マジか,わ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-4.jpg,1983
03-073-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-5.jpg,3,73,L,1,324,249,3.0,"唯,縁,ゆ,","隠れ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-5.jpg,1984
03-073-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-6.jpg,3,73,L,2,323,250,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-6.jpg,1985
03-073-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-7.jpg,3,73,L,3,323,251,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"なんかない?,ひじとかない?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-7.jpg,1986
03-073-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-8.jpg,3,73,L,4,323,248,3.0,"縁,ゆ,唯,","デフォルメ,隠れ,","正面前,正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"課金のひじ?,課金の",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-076-8.jpg,1987
03-074-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-1.jpg,3,74,R,1,324,249,3.0,"縁,ゆ,唯,","デフォルメ,隠れ,","左向き前,正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あつはっ,どー",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-1.jpg,1988
03-074-2,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-2.jpg,3,74,R,2,323,249,1.0,"唯,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,なんか!つるってなる,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-2.jpg,1989
03-074-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-3.jpg,3,74,R,3,324,249,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"と課ねの?鼻,つ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-3.jpg,1990
03-074-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-4.jpg,3,74,R,4,324,246,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"課金?,うん…",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-4.jpg,1991
03-074-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-5.jpg,3,74,L,1,322,249,2.0,"縁,ゆ,","詳細,","背面,正面前,",,,,,,,2.0,None,not_yet,not_yet,3.0,"あれは裏口入学って課金,な,あっ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-5.jpg,1992
03-074-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-6.jpg,3,74,L,2,321,249,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"課金でもう一回きなしか,えぇー",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-6.jpg,1993
03-074-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-7.jpg,3,74,L,3,321,250,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,","正面前,背面,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あーもう来月3年だもんね,うん",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-7.jpg,1994
03-074-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-8.jpg,3,74,L,4,321,247,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,","正面前,背面,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"がんばっ留年する?,課金いいのに?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-077-8.jpg,1995
03-075-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-1.jpg,3,75,R,1,325,249,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"布団気持ち生き返る!,死ぬで",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-1.jpg,1996
03-075-2,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-2.jpg,3,75,R,2,325,249,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,0.0,,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-2.jpg,1997
03-075-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-3.jpg,3,75,R,3,325,250,3.0,"唯,縁,ゆ,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"どんだけ長くあー言えるか対決やる,じゃ?し",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-3.jpg,1998
03-075-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-4.jpg,3,75,R,4,325,248,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","左向き前,背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,1でいく?,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-4.jpg,1999
03-075-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-5.jpg,3,75,L,1,323,250,3.0,"縁,ゆ,唯,",,"背面,背面,背面,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"ってて,まあそう",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-5.jpg,2000
03-075-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-6.jpg,3,75,L,2,323,250,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"なんでもいいのにぺ?,朝食バイキングでまずひじき取る?,ひじき?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-6.jpg,2001
03-075-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-7.jpg,3,75,L,3,323,250,1.0,"縁,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,ぺ感ある!,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-7.jpg,2002
03-075-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-8.jpg,3,75,L,4,323,248,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"うんなんだろ正解,うんなんだろ正解くちアプリで診断してみる?,色んなアプリ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-078-8.jpg,2003
03-076-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-1.jpg,3,76,R,1,324,250,3.0,"唯,ゆ,他,","詳細,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,は,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-1.jpg,2004
03-076-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-3.jpg,3,76,R,3,324,249,0.0,,,,,,,,,,2.0,yukari,not_yet,not_yet,4.0,"じゃあせーのでペーって言って一番長い人が優勝にする?,ペーって言って一番長い人が優勝にする?,お,優勝?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-3.jpg,2006
03-076-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-4.jpg,3,76,R,4,324,246,3.0,"唯,縁,ゆ,","隠れ,デフォルメ,デフォルメ,","右向き前,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"優勝したら!?,したら…優勝,できる!",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-4.jpg,2007
03-076-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-5.jpg,3,76,L,1,322,249,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","背面,右向き前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,1.0,っ,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-5.jpg,2008
03-076-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-6.jpg,3,76,L,2,321,249,2.0,"縁,唯,","詳細,","正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"じゃあせーのね,んっ,せーのっ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-6.jpg,2009
03-076-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-7.jpg,3,76,L,3,321,249,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","背面,右向き前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"に,ま,わ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-7.jpg,2010
03-076-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-8.jpg,3,76,L,4,322,247,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"は,は",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-079-8.jpg,2011
03-077-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-3.jpg,3,77,R,3,321,248,1.0,"縁,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,4.0,"ない?,湧き出る所とかない?,を浴びれる…,なんじゃそれゆー穴から?",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-3.jpg,2012
03-077-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-7.jpg,3,77,L,3,322,248,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,","背面,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"そういえば唯ちゃんのおパイってパワースポットなんだっけ昔,お,は",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-7.jpg,2014
03-077-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-8.jpg,3,77,L,4,321,247,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"唯ちゃん元気ちょーだ!し,げんき穴ちょーだい,1やめ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-8.jpg,2015
03-078-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-1.jpg,3,78,R,1,323,249,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","左向き前,正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"げんき穴,よー!+6上おはよー,ふみちゃん",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-1.jpg,2016
03-078-2,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-2.jpg,3,78,R,2,324,248,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"穴,げんき穴",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-2.jpg,2017
03-078-3,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-3.jpg,3,78,R,3,323,249,3.0,"縁,唯,ゆ,","デフォルメ,","背面,正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,岡やんのげんき穴,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-3.jpg,2018
03-078-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-4.jpg,3,78,R,4,324,247,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"ありがと…,んさく",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-4.jpg,2019
03-078-5,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-5.jpg,3,78,L,1,321,249,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"気に入ったのかな…,えっへへ",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-5.jpg,2020
03-078-6,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-6.jpg,3,78,L,2,322,248,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"わかる!げんき穴良い,お,!",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-6.jpg,2021
03-077-4,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-4.jpg,3,77,R,4,323,247,2.0,"唯,縁,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,3.0,None,not_yet,not_yet,2.0,"げんき穴?,げんき穴??",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-080-4.jpg,2013
03-078-7,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-7.jpg,3,78,L,3,321,249,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"なんか元気出てきたっ!,けんき穴っ,すごいな穴",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-7.jpg,2022
03-078-8,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-8.jpg,3,78,L,4,321,247,3.0,"ゆ,縁,唯,","隠れ,デフォルメ,デフォルメ,","右向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"穴みせて?,0.7",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-081-8.jpg,2023
03-079-1,/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-082-1.jpg,3,79,R,1,324,248,2.0,"千,佳,","詳細,詳細,","正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あったかくなっ,次やったらもうお昼か",/Users/esuji/work/yuyu_data/yuyu03/koma/th_image-082-1.jpg,2024
